PAGE_NUMBER,MANUFACTURER,YEAR,MODEL,ENGINE,OIL
9,ACURA,2006,TL,V6 3.2L F.I. (J32A3) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2006,TSX,4 cyl. 2.4L F.I. (K24A2) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2005,EL,4 cyl. 1.7L F.I. (SOHC) (Canada),"['M1-110', 'M1-110A']"
9,ACURA,2005,MDX,V6 3.5L F.I. (J35A5) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2005,RL,V6 3.5L F.I. (J35A8) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2005,RSX,4 cyl. 2.0L F.I. (K20A3) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2005,RSX,4 cyl. 2.0L F.I. (K20Z1) (VTEC) Type-S,"['M1-110', 'M1-110A']"
9,ACURA,2005,TL,V6 3.2L F.I. (J32A3) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2005,TSX,4 cyl. 2.4L F.I. (K24A2) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2004,MDX,V6 3.5L F.I. (J35A5) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2004,RSX,4 cyl. 2.0L F.I. (K20A3) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2004,RSX,4 cyl. 2.0L F.I. (K20A2) (VTEC) Type-S,"['M1-110', 'M1-110A']"
9,ACURA,2004,TL,V6 3.2L F.I. (J32A3) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2004,TSX,4 cyl. 2.4L F.I. (K24A2) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2003,MDX,V6 3.5L F.I. (J35A5) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2003,RSX,4 cyl. 2.0L F.I. (K20A3) (VTEC),"['M1-110', 'M1-110A']"
9,ACURA,2003,RSX,4 cyl. 2.0L F.I. (K20A2) (VTEC) Type-S,"['M1-110', 'M1-110A']"
10,ACURA,2003,RSX,4 cyl. 2.0L F.I. (K20A2) (VTEC) Type-S,"['M1-110', 'M1-110A']"
10,ALFA ROMEO,2023,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2023,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2022,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2022,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2021,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2021,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2020,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2020,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2019,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2019,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2018,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2018,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2017,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2008,159,4 cyl. 134 2.2L F.I. (Mexico),"['M1C-151', 'M1C-151A']"
10,ALFA ROMEO,2007,147,4 cyl. 2.0L F.I. (Mexico),"['M1-110', 'M1-110A']"
10,ALFA ROMEO,2007,159,4 cyl. 134 2.2L F.I. (Mexico),"['M1C-151', 'M1C-151A']"
10,ALFA ROMEO,2006,147,4 cyl. 2.0L F.I. (Mexico),"['M1-110', 'M1-110A']"
10,ALFA ROMEO,2005,147,4 cyl. 2.0L F.I. (Mexico),"['M1-110', 'M1-110A']"
10,ALFA ROMEO,2004,147,4 cyl. 2.0L F.I. (Mexico),"['M1-110', 'M1-110A']"
10,ALFA ROMEO,2004,156,4 cyl. 2.0L F.I. (Mexico),"['M1-108', 'M1-108A']"
10,AUDI,2023,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A7 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q5 PHEV,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q5 Sportback,4 cyl. 2.0L F.I.,['M1C-258A']
10,AUDI,2023,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,RS3,5 cyl. 2.5L F.I. Turbo,"['M1C-451', 'M1C-451A']"
10,AUDI,2023,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2022,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2022,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,ALFA ROMEO,2023,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2023,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2022,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2022,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2021,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2021,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2020,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2020,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2019,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2019,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2018,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2018,Stelvio,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2017,Giulia,4 cyl. 2.0L F.I.,"['M1-113', 'M1-113A']"
10,ALFA ROMEO,2008,159,4 cyl. 134 2.2L F.I. (Mexico),"['M1C-151', 'M1C-151A']"
10,ALFA ROMEO,2007,147,4 cyl. 2.0L F.I. (Mexico),"['M1-110', 'M1-110A']"
10,ALFA ROMEO,2007,159,4 cyl. 134 2.2L F.I. (Mexico),"['M1C-151', 'M1C-151A']"
10,ALFA ROMEO,2006,147,4 cyl. 2.0L F.I. (Mexico),"['M1-110', 'M1-110A']"
10,ALFA ROMEO,2005,147,4 cyl. 2.0L F.I. (Mexico),"['M1-110', 'M1-110A']"
10,ALFA ROMEO,2004,147,4 cyl. 2.0L F.I. (Mexico),"['M1-110', 'M1-110A']"
10,ALFA ROMEO,2004,156,4 cyl. 2.0L F.I. (Mexico),"['M1-108', 'M1-108A']"
10,AUDI,2023,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,A7 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q5 PHEV,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,Q5 Sportback,4 cyl. 2.0L F.I.,['M1C-258A']
10,AUDI,2023,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2023,RS3,5 cyl. 2.5L F.I. Turbo,"['M1C-451', 'M1C-451A']"
10,AUDI,2023,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2022,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
10,AUDI,2022,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A7 Sportback,4 cyl. 121 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q5 PHEV,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q5 Sportback,4 cyl. 2.0L F.I.,['M1C-258A']
11,AUDI,2022,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,RS3,5 cyl. 2.5L F.I. Turbo,"['M1C-451', 'M1C-451A']"
11,AUDI,2022,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,TT RS Quattro,5 cyl. 2.5L F.I. Turbo,"['M1C-451', 'M1C-451A']"
11,AUDI,2022,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A4,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q5 PHEV,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,RS3,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
11,AUDI,2021,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,TT RS Quattro,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
11,AUDI,2021,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A4,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q5 PHEV,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,RS3,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
11,AUDI,2022,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,A7 Sportback,4 cyl. 121 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q5 PHEV,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,Q5 Sportback,4 cyl. 2.0L F.I.,['M1C-258A']
11,AUDI,2022,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,RS3,5 cyl. 2.5L F.I. Turbo,"['M1C-451', 'M1C-451A']"
11,AUDI,2022,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2022,TT RS Quattro,5 cyl. 2.5L F.I. Turbo,"['M1C-451', 'M1C-451A']"
11,AUDI,2022,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A4,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q5 PHEV,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,RS3,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
11,AUDI,2021,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2021,TT RS Quattro,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
11,AUDI,2021,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A4,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q5 PHEV,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
11,AUDI,2020,RS3,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2020,RS3,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2020,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2020,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2020,TT RS Quattro,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2020,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A3 Sportback e-tron,4 cyl. 1.4L F.I. Turbo (Electric/Gas),"['M1-102', 'M1-102A']"
12,AUDI,2019,A4,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,Q3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,RS3,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2019,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,TT RS Quattro,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2019,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A3,4 cyl. 1.4L F.I. Turbo (Mexico),"['M1-102', 'M1-102A']"
12,AUDI,2018,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A3 Sportback e-tron,4 cyl. 1.4L F.I. Turbo (Electric/Gas),"['M1-102', 'M1-102A']"
12,AUDI,2018,A4,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A4 allroad,4 cyl. 2.0L F.I. Turbo (CYMC),['M1C-258A']
12,AUDI,2018,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A5 Quattro,4 cyl. 2.0L F.I. Turbo (CYMC),['M1C-258A']
12,AUDI,2018,A5 Sportback,4 cyl. 2.0L F.I. Turbo (CYMC),['M1C-258A']
12,AUDI,2018,A6,4 cyl. 2.0L F.I. Turbo (CYNB),['M1C-258A']
12,AUDI,2018,A6 Quattro,4 cyl. 2.0L F.I. Turbo (CYNB),['M1C-258A']
12,AUDI,2018,Q3,4 cyl. 1.4L F.I. Turbo (Mexico),"['M1-102', 'M1-102A']"
12,AUDI,2018,Q3,4 cyl. 2.0L F.I. Turbo (CCTA),"['M1-404', 'M1-404A']"
12,AUDI,2018,Q3 Quattro,4 cyl. 2.0L F.I. Turbo (CCTA),"['M1-404', 'M1-404A']"
12,AUDI,2018,Q5,4 cyl. 2.0L F.I. Turbo (DAYB),['M1C-258A']
12,AUDI,2018,Q7,4 cyl. 2.0L F.I. Turbo (CYMC),['M1C-258A']
12,AUDI,2018,RS3,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2018,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,TT RS Quattro,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2018,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2017,A3,4 cyl. 1.4L F.I. Turbo (Mexico),"['M1-102', 'M1-102A']"
12,AUDI,2017,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2017,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2020,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2020,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2020,TT RS Quattro,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2020,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A3 Sportback e-tron,4 cyl. 1.4L F.I. Turbo (Electric/Gas),"['M1-102', 'M1-102A']"
12,AUDI,2019,A4,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A4 allroad,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A5 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A5 Sportback,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,A6 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,Q3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,Q3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,Q5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,Q7,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,RS3,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2019,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2019,TT RS Quattro,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2019,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A3,4 cyl. 1.4L F.I. Turbo (Mexico),"['M1-102', 'M1-102A']"
12,AUDI,2018,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A3 Sportback e-tron,4 cyl. 1.4L F.I. Turbo (Electric/Gas),"['M1-102', 'M1-102A']"
12,AUDI,2018,A4,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A4 allroad,4 cyl. 2.0L F.I. Turbo (CYMC),['M1C-258A']
12,AUDI,2018,A4 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A5,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,A5 Quattro,4 cyl. 2.0L F.I. Turbo (CYMC),['M1C-258A']
12,AUDI,2018,A5 Sportback,4 cyl. 2.0L F.I. Turbo (CYMC),['M1C-258A']
12,AUDI,2018,A6,4 cyl. 2.0L F.I. Turbo (CYNB),['M1C-258A']
12,AUDI,2018,A6 Quattro,4 cyl. 2.0L F.I. Turbo (CYNB),['M1C-258A']
12,AUDI,2018,Q3,4 cyl. 1.4L F.I. Turbo (Mexico),"['M1-102', 'M1-102A']"
12,AUDI,2018,Q3,4 cyl. 2.0L F.I. Turbo (CCTA),"['M1-404', 'M1-404A']"
12,AUDI,2018,Q3 Quattro,4 cyl. 2.0L F.I. Turbo (CCTA),"['M1-404', 'M1-404A']"
12,AUDI,2018,Q5,4 cyl. 2.0L F.I. Turbo (DAYB),['M1C-258A']
12,AUDI,2018,Q7,4 cyl. 2.0L F.I. Turbo (CYMC),['M1C-258A']
12,AUDI,2018,RS3,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2018,S3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,TT Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2018,TT RS Quattro,5 cyl. 2.5L F.I. Turbo (DAZA),"['M1C-451', 'M1C-451A']"
12,AUDI,2018,TTS Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2017,A3,4 cyl. 1.4L F.I. Turbo (Mexico),"['M1-102', 'M1-102A']"
12,AUDI,2017,A3,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
12,AUDI,2017,A3 Quattro,4 cyl. 2.0L F.I. Turbo,['M1C-258A']
